[I 221224 16:43:59 PD-pairwise:203] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "l2_reg_dnn": 0.1,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "gamma": 0.1,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "PD-pairwise",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 4,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "PD"
    }
[I 221224 20:48:12 utils:48] Epoch: [50], Info: [{'loss': 0.00034059591565668715, 'mae': 0.9863232125221046, 'mse': 1.2174593448478108, 'click_loss': 54.58062247001365, 'CV': '0.00361', 'CV_turn': '0.01236', 'ctr': 2.5071223209770963, 'len_tra': 4.855, 'R_tra': 12.172078868343803, 'ifeat_feat': 0.791967044284243, 'NX_0_click_loss': 59.048089531153124, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01426', 'NX_0_ctr': 2.332050837950032, 'NX_0_len_tra': 11.57, 'NX_0_R_tra': 26.98182819508187, 'NX_0_ifeat_feat': 0.7921348314606742, 'NX_10_click_loss': 56.35560084479251, 'NX_10_CV': '0.00391', 'NX_10_CV_turn': '0.00650', 'NX_10_ctr': 2.3514732336323103, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.514732336323103, 'NX_10_ifeat_feat': 0.749}]
[I 221224 20:52:14 utils:48] Epoch: [51], Info: [{'loss': 0.00034059551424784175, 'mae': 0.9930753792518175, 'mse': 1.2318344165203474, 'click_loss': 55.16937120988979, 'CV': '0.00331', 'CV_turn': '0.01135', 'ctr': 2.410811052845951, 'len_tra': 4.845, 'R_tra': 11.680379551038632, 'ifeat_feat': 0.804953560371517, 'NX_0_click_loss': 59.77807010789491, 'NX_0_CV': '0.00902', 'NX_0_CV_turn': '0.01291', 'NX_0_ctr': 2.2550523904505413, 'NX_0_len_tra': 11.615, 'NX_0_R_tra': 26.192433515083035, 'NX_0_ifeat_feat': 0.7963839862247094, 'NX_10_click_loss': 57.17921760953622, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.421210781228101, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.212107812281012, 'NX_10_ifeat_feat': 0.7565}]
[I 221224 20:56:28 utils:48] Epoch: [52], Info: [{'loss': 0.00034059266878716375, 'mae': 0.9757858553009252, 'mse': 1.1959999977778772, 'click_loss': 57.479732891760264, 'CV': '0.00331', 'CV_turn': '0.01169', 'ctr': 2.4372664615825856, 'len_tra': 4.705, 'R_tra': 11.467338701746066, 'ifeat_feat': 0.8002125398512221, 'NX_0_click_loss': 62.0080387383319, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01504', 'NX_0_ctr': 2.305085057318179, 'NX_0_len_tra': 10.64, 'NX_0_R_tra': 24.52610500986543, 'NX_0_ifeat_feat': 0.793703007518797, 'NX_10_click_loss': 59.476426222748756, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.356542454667147, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.56542454667147, 'NX_10_ifeat_feat': 0.7425}]
[I 221224 21:00:54 utils:48] Epoch: [53], Info: [{'loss': 0.00034060072947576634, 'mae': 0.9648121173245922, 'mse': 1.174095173446806, 'click_loss': 60.28799419370906, 'CV': '0.00331', 'CV_turn': '0.01204', 'ctr': 2.4720170428941906, 'len_tra': 4.57, 'R_tra': 11.29711788602645, 'ifeat_feat': 0.811816192560175, 'NX_0_click_loss': 65.12894210202438, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01476', 'NX_0_ctr': 2.3499336149704386, 'NX_0_len_tra': 10.84, 'NX_0_R_tra': 25.47328038627955, 'NX_0_ifeat_feat': 0.7965867158671587, 'NX_10_click_loss': 62.457081861034744, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.4278507647669874, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.278507647669873, 'NX_10_ifeat_feat': 0.7455}]
[I 221224 21:04:51 utils:48] Epoch: [54], Info: [{'loss': 0.0003405938143784886, 'mae': 0.9918311462705912, 'mse': 1.2290626425659406, 'click_loss': 53.93919025530036, 'CV': '0.00361', 'CV_turn': '0.01176', 'ctr': 2.586985292962608, 'len_tra': 5.1, 'R_tra': 13.1936249941093, 'ifeat_feat': 0.8098039215686275, 'NX_0_click_loss': 57.98909627805031, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01425', 'NX_0_ctr': 2.3258902862772612, 'NX_0_len_tra': 10.88, 'NX_0_R_tra': 25.305686314696604, 'NX_0_ifeat_feat': 0.7941176470588235, 'NX_10_click_loss': 55.53969417493919, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.315968854123021, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.15968854123021, 'NX_10_ifeat_feat': 0.759}]
[I 221224 21:09:14 utils:48] Epoch: [55], Info: [{'loss': 0.0003405960839659524, 'mae': 0.9553992416729559, 'mse': 1.1551405466704274, 'click_loss': 62.850408989971896, 'CV': '0.00361', 'CV_turn': '0.01356', 'ctr': 2.5946957071012045, 'len_tra': 4.425, 'R_tra': 11.48152850392283, 'ifeat_feat': 0.8090395480225989, 'NX_0_click_loss': 68.60331869996735, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01421', 'NX_0_ctr': 2.322636075204688, 'NX_0_len_tra': 11.26, 'NX_0_R_tra': 26.152882206804783, 'NX_0_ifeat_feat': 0.8015097690941385, 'NX_10_click_loss': 65.00518240864876, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.4159526494324353, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.159526494324354, 'NX_10_ifeat_feat': 0.75}]
[I 221224 21:13:34 utils:48] Epoch: [56], Info: [{'loss': 0.00034059681160956366, 'mae': 0.9820521150249809, 'mse': 1.2083602169773686, 'click_loss': 54.896223751527636, 'CV': '0.00361', 'CV_turn': '0.01258', 'ctr': 2.5561296510233085, 'len_tra': 4.77, 'R_tra': 12.192738435381182, 'ifeat_feat': 0.80083857442348, 'NX_0_click_loss': 59.26025159265618, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01490', 'NX_0_ctr': 2.301466487638078, 'NX_0_len_tra': 10.74, 'NX_0_R_tra': 24.71775007723296, 'NX_0_ifeat_feat': 0.7951582867783985, 'NX_10_click_loss': 56.62941382115474, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.3340049428283796, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.340049428283795, 'NX_10_ifeat_feat': 0.748}]
[I 221224 21:17:48 utils:48] Epoch: [57], Info: [{'loss': 0.00034059573060877434, 'mae': 0.9863016128091601, 'mse': 1.2173689499922253, 'click_loss': 54.94585649406405, 'CV': '0.00361', 'CV_turn': '0.01233', 'ctr': 2.5146758321656297, 'len_tra': 4.865, 'R_tra': 12.233897923485788, 'ifeat_feat': 0.8036998972250771, 'NX_0_click_loss': 59.68180921227149, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01414', 'NX_0_ctr': 2.342527951820583, 'NX_0_len_tra': 10.965, 'NX_0_R_tra': 25.68581899171269, 'NX_0_ifeat_feat': 0.7970816233470133, 'NX_10_click_loss': 56.765816282325225, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.3959726982646137, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.95972698264614, 'NX_10_ifeat_feat': 0.752}]
[I 221224 21:21:46 utils:48] Epoch: [58], Info: [{'loss': 0.000340595779916197, 'mae': 0.9909186293909801, 'mse': 1.2267515833583513, 'click_loss': 53.12520958368075, 'CV': '0.00331', 'CV_turn': '0.01106', 'ctr': 2.5494571720252672, 'len_tra': 4.975, 'R_tra': 12.683549430825703, 'ifeat_feat': 0.8241206030150754, 'NX_0_click_loss': 57.27029978326831, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01492', 'NX_0_ctr': 2.307428623005636, 'NX_0_len_tra': 10.725, 'NX_0_R_tra': 24.747171981735445, 'NX_0_ifeat_feat': 0.7892773892773893, 'NX_10_click_loss': 54.89518816843464, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.4053646954580503, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.053646954580504, 'NX_10_ifeat_feat': 0.7595}]
[I 221224 21:26:05 utils:48] Epoch: [59], Info: [{'loss': 0.0003405966232224833, 'mae': 0.9818306766124187, 'mse': 1.208825139886069, 'click_loss': 58.25453862056992, 'CV': '0.00331', 'CV_turn': '0.01193', 'ctr': 2.5325587097752904, 'len_tra': 4.61, 'R_tra': 11.67509565206409, 'ifeat_feat': 0.797180043383948, 'NX_0_click_loss': 62.92540759137779, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01457', 'NX_0_ctr': 2.3271084251146967, 'NX_0_len_tra': 10.985, 'NX_0_R_tra': 25.563286049884947, 'NX_0_ifeat_feat': 0.7969959035047792, 'NX_10_click_loss': 60.25987016894197, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.390580208080872, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.905802080808723, 'NX_10_ifeat_feat': 0.7485}]
[I 221224 21:30:34 utils:48] Epoch: [60], Info: [{'loss': 0.0003406009527100566, 'mae': 0.9831017663167011, 'mse': 1.2108096873714627, 'click_loss': 52.86395659712895, 'CV': '0.00361', 'CV_turn': '0.01165', 'ctr': 2.44422971241663, 'len_tra': 5.15, 'R_tra': 12.587783018945645, 'ifeat_feat': 0.8097087378640777, 'NX_0_click_loss': 57.001608134459666, 'NX_0_CV': '0.00902', 'NX_0_CV_turn': '0.01395', 'NX_0_ctr': 2.246451092932108, 'NX_0_len_tra': 10.755, 'NX_0_R_tra': 24.16058150448482, 'NX_0_ifeat_feat': 0.7894002789400278, 'NX_10_click_loss': 54.61127260595831, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.359666194978114, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.596661949781137, 'NX_10_ifeat_feat': 0.7485}]
[I 221224 21:34:53 utils:48] Epoch: [61], Info: [{'loss': 0.0003405959707481949, 'mae': 0.9760332577728073, 'mse': 1.1957859644029631, 'click_loss': 55.996189151535845, 'CV': '0.00331', 'CV_turn': '0.01322', 'ctr': 2.508553190590092, 'len_tra': 4.16, 'R_tra': 10.435581272854783, 'ifeat_feat': 0.8137019230769231, 'NX_0_click_loss': 60.206538087649584, 'NX_0_CV': '0.00902', 'NX_0_CV_turn': '0.01373', 'NX_0_ctr': 2.363982749573513, 'NX_0_len_tra': 10.925, 'NX_0_R_tra': 25.826511539090628, 'NX_0_ifeat_feat': 0.7894736842105263, 'NX_10_click_loss': 57.81911911683447, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.3387573595560975, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.387573595560976, 'NX_10_ifeat_feat': 0.746}]
[I 221224 21:39:15 utils:48] Epoch: [62], Info: [{'loss': 0.0003405957317075603, 'mae': 0.9759218772178506, 'mse': 1.1958079540718825, 'click_loss': 57.73884978829573, 'CV': '0.00331', 'CV_turn': '0.01138', 'ctr': 2.556503921631835, 'len_tra': 4.835, 'R_tra': 12.360696461089923, 'ifeat_feat': 0.8138572905894519, 'NX_0_click_loss': 62.12223582223092, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01500', 'NX_0_ctr': 2.3747406683543884, 'NX_0_len_tra': 10.335, 'NX_0_R_tra': 24.542944807442606, 'NX_0_ifeat_feat': 0.7943880019351718, 'NX_10_click_loss': 59.68911998179081, 'NX_10_CV': '0.00391', 'NX_10_CV_turn': '0.00650', 'NX_10_ctr': 2.4179800491583894, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.17980049158389, 'NX_10_ifeat_feat': 0.7455}]
[I 221224 21:45:54 utils:48] Epoch: [63], Info: [{'loss': 0.00034059559723233874, 'mae': 0.9742479621646768, 'mse': 1.192097997663252, 'click_loss': 55.58109071414159, 'CV': '0.00331', 'CV_turn': '0.01197', 'ctr': 2.4021880995190856, 'len_tra': 4.595, 'R_tra': 11.038054317290198, 'ifeat_feat': 0.8030467899891186, 'NX_0_click_loss': 60.36291898438102, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01362', 'NX_0_ctr': 2.312181539709461, 'NX_0_len_tra': 11.38, 'NX_0_R_tra': 26.312625921893662, 'NX_0_ifeat_feat': 0.7908611599297012, 'NX_10_click_loss': 57.57678599271312, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.3930263338996127, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.930263338996127, 'NX_10_ifeat_feat': 0.7505}]
[I 221224 21:52:15 utils:48] Epoch: [64], Info: [{'loss': 0.00034059137678142855, 'mae': 0.9560727094076324, 'mse': 1.1560728870323014, 'click_loss': 61.01321209159718, 'CV': '0.00331', 'CV_turn': '0.01071', 'ctr': 2.569242859051085, 'len_tra': 5.135, 'R_tra': 13.193062081227321, 'ifeat_feat': 0.7896786757546251, 'NX_0_click_loss': 65.52914480678844, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01431', 'NX_0_ctr': 2.291845973422135, 'NX_0_len_tra': 10.83, 'NX_0_R_tra': 24.820691892161722, 'NX_0_ifeat_feat': 0.7959372114496768, 'NX_10_click_loss': 63.07373188498196, 'NX_10_CV': '0.00391', 'NX_10_CV_turn': '0.00650', 'NX_10_ctr': 2.41593032934853, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.1593032934853, 'NX_10_ifeat_feat': 0.749}]
[I 221224 21:58:40 utils:48] Epoch: [65], Info: [{'loss': 0.000340593773904163, 'mae': 0.9804572395741289, 'mse': 1.2050631738692625, 'click_loss': 56.2222776540378, 'CV': '0.00361', 'CV_turn': '0.01261', 'ctr': 2.5666128975192546, 'len_tra': 4.76, 'R_tra': 12.217077392191651, 'ifeat_feat': 0.7783613445378151, 'NX_0_click_loss': 60.51367415093279, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01538', 'NX_0_ctr': 2.3356798797464986, 'NX_0_len_tra': 10.405, 'NX_0_R_tra': 24.302749148762317, 'NX_0_ifeat_feat': 0.7952907256126862, 'NX_10_click_loss': 58.00223897858675, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.386851981363938, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.86851981363938, 'NX_10_ifeat_feat': 0.747}]
[I 221224 22:05:34 utils:48] Epoch: [66], Info: [{'loss': 0.00034059754388615095, 'mae': 0.9727532546786453, 'mse': 1.189135398924559, 'click_loss': 57.92119245388649, 'CV': '0.00331', 'CV_turn': '0.01121', 'ctr': 2.5768915198308893, 'len_tra': 4.905, 'R_tra': 12.639652904770513, 'ifeat_feat': 0.8134556574923547, 'NX_0_click_loss': 62.28753755163556, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01497', 'NX_0_ctr': 2.4144625749134176, 'NX_0_len_tra': 10.69, 'NX_0_R_tra': 25.810604925824435, 'NX_0_ifeat_feat': 0.7932647333956969, 'NX_10_click_loss': 59.80050555278888, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.364869513055006, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.648695130550063, 'NX_10_ifeat_feat': 0.7505}]
[I 221224 22:09:53 utils:48] Epoch: [67], Info: [{'loss': 0.00034059814815180263, 'mae': 0.9772493279594294, 'mse': 1.1985707728283896, 'click_loss': 56.49809130254611, 'CV': '0.00301', 'CV_turn': '0.01120', 'ctr': 2.486909335557416, 'len_tra': 4.465, 'R_tra': 11.104050183263862, 'ifeat_feat': 0.8342665173572228, 'NX_0_click_loss': 60.672820153717005, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01432', 'NX_0_ctr': 2.3675330097366403, 'NX_0_len_tra': 10.825, 'NX_0_R_tra': 25.628544830399132, 'NX_0_ifeat_feat': 0.7884526558891455, 'NX_10_click_loss': 58.43372970888967, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.349973042706273, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.499730427062733, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 22:14:26 utils:48] Epoch: [68], Info: [{'loss': 0.00034059796187667444, 'mae': 0.9664853452274937, 'mse': 1.176248448217394, 'click_loss': 54.26414331423156, 'CV': '0.00361', 'CV_turn': '0.01379', 'ctr': 2.4900035416191635, 'len_tra': 4.35, 'R_tra': 10.83151540604336, 'ifeat_feat': 0.8011494252873563, 'NX_0_click_loss': 58.03049890594827, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01561', 'NX_0_ctr': 2.335036624338019, 'NX_0_len_tra': 9.93, 'NX_0_R_tra': 23.186913679676532, 'NX_0_ifeat_feat': 0.7945619335347432, 'NX_10_click_loss': 56.06436267842444, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.4033528441350005, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.033528441350004, 'NX_10_ifeat_feat': 0.7535}]
[I 221224 22:19:00 utils:48] Epoch: [69], Info: [{'loss': 0.0003405919229351004, 'mae': 0.9720675493304191, 'mse': 1.1877703701216105, 'click_loss': 57.65432338743638, 'CV': '0.00361', 'CV_turn': '0.01176', 'ctr': 2.4734454961949774, 'len_tra': 5.1, 'R_tra': 12.614572030594386, 'ifeat_feat': 0.7774509803921569, 'NX_0_click_loss': 62.73448986930222, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01370', 'NX_0_ctr': 2.3527489452408297, 'NX_0_len_tra': 11.315, 'NX_0_R_tra': 26.621354315399984, 'NX_0_ifeat_feat': 0.796730004418913, 'NX_10_click_loss': 59.70100805258258, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.432007486099979, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.32007486099979, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 22:23:26 utils:48] Epoch: [70], Info: [{'loss': 0.00034059593420286124, 'mae': 0.9785822149712584, 'mse': 1.2014301764297863, 'click_loss': 55.63517116732782, 'CV': '0.00361', 'CV_turn': '0.01325', 'ctr': 2.5602092629326245, 'len_tra': 4.53, 'R_tra': 11.59774796108479, 'ifeat_feat': 0.8057395143487859, 'NX_0_click_loss': 60.299207111572706, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01292', 'NX_0_ctr': 2.3006856732857797, 'NX_0_len_tra': 11.995, 'NX_0_R_tra': 27.596724651062928, 'NX_0_ifeat_feat': 0.7894956231763235, 'NX_10_click_loss': 57.49012234245191, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.3942899449909976, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.942899449909973, 'NX_10_ifeat_feat': 0.744}]
[I 221224 22:27:34 utils:48] Epoch: [71], Info: [{'loss': 0.0003405946516200476, 'mae': 0.9749521105570043, 'mse': 1.1936866157948767, 'click_loss': 57.25181777770103, 'CV': '0.00331', 'CV_turn': '0.01141', 'ctr': 2.3866310587168407, 'len_tra': 4.82, 'R_tra': 11.503561703015173, 'ifeat_feat': 0.7987551867219918, 'NX_0_click_loss': 62.350368278844414, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01407', 'NX_0_ctr': 2.287714389192464, 'NX_0_len_tra': 11.37, 'NX_0_R_tra': 26.011312605118313, 'NX_0_ifeat_feat': 0.7977132805628848, 'NX_10_click_loss': 59.30069127247879, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.3756783997829305, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.756783997829306, 'NX_10_ifeat_feat': 0.7435}]
[I 221224 22:32:15 utils:48] Epoch: [72], Info: [{'loss': 0.0003405951187895642, 'mae': 0.9642654836107708, 'mse': 1.172061686173329, 'click_loss': 58.02921479817666, 'CV': '0.00331', 'CV_turn': '0.01180', 'ctr': 2.5421464909303113, 'len_tra': 4.66, 'R_tra': 11.846402647735252, 'ifeat_feat': 0.8100858369098712, 'NX_0_click_loss': 62.2412855933757, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01447', 'NX_0_ctr': 2.3675181555432934, 'NX_0_len_tra': 10.71, 'NX_0_R_tra': 25.35611944586867, 'NX_0_ifeat_feat': 0.7871148459383753, 'NX_10_click_loss': 59.97745569581509, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.4150750748587106, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.150750748587107, 'NX_10_ifeat_feat': 0.7495}]
[I 221224 22:36:46 utils:48] Epoch: [73], Info: [{'loss': 0.00034059759613318263, 'mae': 0.9889699026412726, 'mse': 1.2229581629061836, 'click_loss': 52.02541519630204, 'CV': '0.00361', 'CV_turn': '0.01309', 'ctr': 2.460387433126676, 'len_tra': 4.585, 'R_tra': 11.280876380885811, 'ifeat_feat': 0.7895310796074155, 'NX_0_click_loss': 54.998941842112764, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01679', 'NX_0_ctr': 2.2939864734921946, 'NX_0_len_tra': 9.23, 'NX_0_R_tra': 21.173495150332954, 'NX_0_ifeat_feat': 0.7941495124593716, 'NX_10_click_loss': 53.76911676375915, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.376831079173609, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.768310791736088, 'NX_10_ifeat_feat': 0.7455}]
[I 221224 22:40:53 utils:48] Epoch: [74], Info: [{'loss': 0.0003405937918177028, 'mae': 0.9906309053877533, 'mse': 1.2261396564093383, 'click_loss': 53.62169162974116, 'CV': '0.00391', 'CV_turn': '0.01223', 'ctr': 2.4749340786358434, 'len_tra': 5.315, 'R_tra': 13.154274627949508, 'ifeat_feat': 0.7920978363123237, 'NX_0_click_loss': 57.876995426283315, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01480', 'NX_0_ctr': 2.3500794376797973, 'NX_0_len_tra': 10.475, 'NX_0_R_tra': 24.617082109695875, 'NX_0_ifeat_feat': 0.7966587112171838, 'NX_10_click_loss': 55.38989409432574, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.320970987178492, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.209709871784916, 'NX_10_ifeat_feat': 0.745}]
[I 221224 22:45:22 utils:48] Epoch: [75], Info: [{'loss': 0.0003405927243686063, 'mae': 0.9848934230185771, 'mse': 1.2145067083949341, 'click_loss': 55.14850382874804, 'CV': '0.00331', 'CV_turn': '0.01060', 'ctr': 2.4398017780961014, 'len_tra': 5.19, 'R_tra': 12.662571228318766, 'ifeat_feat': 0.8198458574181118, 'NX_0_click_loss': 59.288714186537135, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01524', 'NX_0_ctr': 2.2547191449168626, 'NX_0_len_tra': 10.5, 'NX_0_R_tra': 23.674551021627057, 'NX_0_ifeat_feat': 0.7885714285714286, 'NX_10_click_loss': 57.08693295149259, 'NX_10_CV': '0.00421', 'NX_10_CV_turn': '0.00700', 'NX_10_ctr': 2.4091657987063324, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.09165798706332, 'NX_10_ifeat_feat': 0.7545}]
[I 221224 22:49:50 utils:48] Epoch: [76], Info: [{'loss': 0.00034059540324192603, 'mae': 0.981003288500606, 'mse': 1.206329731454607, 'click_loss': 59.084209391526805, 'CV': '0.00331', 'CV_turn': '0.01122', 'ctr': 2.530641477926443, 'len_tra': 4.9, 'R_tra': 12.40014324183957, 'ifeat_feat': 0.8112244897959183, 'NX_0_click_loss': 63.87913233925351, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01622', 'NX_0_ctr': 2.3490554205422773, 'NX_0_len_tra': 10.48, 'NX_0_R_tra': 24.618100807283067, 'NX_0_ifeat_feat': 0.7943702290076335, 'NX_10_click_loss': 61.05638908561679, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.4004162748716302, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.004162748716304, 'NX_10_ifeat_feat': 0.749}]
[I 221224 22:54:15 utils:48] Epoch: [77], Info: [{'loss': 0.00034059406743696763, 'mae': 0.9684989930453866, 'mse': 1.1800621392035338, 'click_loss': 56.04158641793772, 'CV': '0.00331', 'CV_turn': '0.01119', 'ctr': 2.5422247995696137, 'len_tra': 4.915, 'R_tra': 12.49503488988465, 'ifeat_feat': 0.8138351983723296, 'NX_0_click_loss': 59.87492385594791, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01562', 'NX_0_ctr': 2.3699258815060955, 'NX_0_len_tra': 9.92, 'NX_0_R_tra': 23.50966474454047, 'NX_0_ifeat_feat': 0.7938508064516129, 'NX_10_click_loss': 57.93207465312705, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.434728265263881, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.34728265263881, 'NX_10_ifeat_feat': 0.746}]
[I 221224 22:58:13 utils:48] Epoch: [78], Info: [{'loss': 0.00034059408463701007, 'mae': 0.9832359222749191, 'mse': 1.2111011040813005, 'click_loss': 55.68001448574563, 'CV': '0.00331', 'CV_turn': '0.01261', 'ctr': 2.521057118102339, 'len_tra': 4.36, 'R_tra': 10.991809034926199, 'ifeat_feat': 0.819954128440367, 'NX_0_click_loss': 60.60014863427136, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01340', 'NX_0_ctr': 2.3080490302375507, 'NX_0_len_tra': 11.57, 'NX_0_R_tra': 26.704127279848464, 'NX_0_ifeat_feat': 0.7891097666378565, 'NX_10_click_loss': 57.51059625911784, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.3203955183036147, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.203955183036147, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 23:02:43 utils:48] Epoch: [79], Info: [{'loss': 0.0003405976057701533, 'mae': 0.9642334983405453, 'mse': 1.1721867646125554, 'click_loss': 59.016809828462456, 'CV': '0.00361', 'CV_turn': '0.01273', 'ctr': 2.4927267303916603, 'len_tra': 4.715, 'R_tra': 11.753206533796678, 'ifeat_feat': 0.8101802757158006, 'NX_0_click_loss': 63.553484216245664, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01488', 'NX_0_ctr': 2.3342500956769907, 'NX_0_len_tra': 10.75, 'NX_0_R_tra': 25.093188528527648, 'NX_0_ifeat_feat': 0.7934883720930233, 'NX_10_click_loss': 61.020812137280046, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.358292071972373, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.58292071972373, 'NX_10_ifeat_feat': 0.752}]
