[I 221224 16:43:59 DICE:205] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "l2_reg_dnn": 0.1,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "DICE",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 5,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "DICE"
    }
[I 221224 23:53:43 utils:48] Epoch: [58], Info: [{'loss': 0.0006118544637781734, 'mae': 0.41427490778436704, 'mse': 0.39511362282599527, 'click_loss': 35.38705126654595, 'CV': '0.00421', 'CV_turn': '0.01318', 'ctr': 2.538007357555648, 'len_tra': 5.31, 'R_tra': 13.476819068620491, 'ifeat_feat': 0.800376647834275, 'NX_0_click_loss': 37.02468908714331, 'NX_0_CV': '0.00902', 'NX_0_CV_turn': '0.01603', 'NX_0_ctr': 2.3485031002087258, 'NX_0_len_tra': 9.36, 'NX_0_R_tra': 21.981989017953673, 'NX_0_ifeat_feat': 0.7799145299145299, 'NX_10_click_loss': 36.218672630857306, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3849888787973765, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.849888787973764, 'NX_10_ifeat_feat': 0.7605}]
[I 221225 00:00:18 utils:48] Epoch: [59], Info: [{'loss': 0.0006118630429843177, 'mae': 0.4191068207539333, 'mse': 0.3945963324399579, 'click_loss': 31.75945825072353, 'CV': '0.00421', 'CV_turn': '0.01296', 'ctr': 2.4457376676908407, 'len_tra': 5.4, 'R_tra': 13.206983405530538, 'ifeat_feat': 0.7962962962962963, 'NX_0_click_loss': 33.91981145836937, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01626', 'NX_0_ctr': 2.3051030089860998, 'NX_0_len_tra': 10.455, 'NX_0_R_tra': 24.09985195894967, 'NX_0_ifeat_feat': 0.7938785270205643, 'NX_10_click_loss': 32.522514061738896, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.366488583375847, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.664885833758472, 'NX_10_ifeat_feat': 0.7525}]
[I 221225 00:06:57 utils:48] Epoch: [60], Info: [{'loss': 0.0006118578493515792, 'mae': 0.4166722436698236, 'mse': 0.39441045661543606, 'click_loss': 30.878127052811468, 'CV': '0.00451', 'CV_turn': '0.01296', 'ctr': 2.4201203003159355, 'len_tra': 5.785, 'R_tra': 14.000395937327687, 'ifeat_feat': 0.7709593777009507, 'NX_0_click_loss': 32.68894067853445, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01732', 'NX_0_ctr': 2.2633219927094337, 'NX_0_len_tra': 9.525, 'NX_0_R_tra': 21.558141980557355, 'NX_0_ifeat_feat': 0.7942257217847769, 'NX_10_click_loss': 31.615584849878594, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.3351927552664296, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.351927552664296, 'NX_10_ifeat_feat': 0.751}]
[I 221225 00:13:30 utils:48] Epoch: [61], Info: [{'loss': 0.000611860668978897, 'mae': 0.41859662843051393, 'mse': 0.3946393340162302, 'click_loss': 28.876983447542692, 'CV': '0.00451', 'CV_turn': '0.01305', 'ctr': 2.4335459094289336, 'len_tra': 5.745, 'R_tra': 13.980721249669223, 'ifeat_feat': 0.7972149695387293, 'NX_0_click_loss': 30.624299174683983, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01862', 'NX_0_ctr': 2.3663916836493812, 'NX_0_len_tra': 9.4, 'NX_0_R_tra': 22.244081826304182, 'NX_0_ifeat_feat': 0.798936170212766, 'NX_10_click_loss': 29.599958457418534, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.429944545217601, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.29944545217601, 'NX_10_ifeat_feat': 0.756}]
[I 221225 00:20:01 utils:48] Epoch: [62], Info: [{'loss': 0.0006118598167015708, 'mae': 0.41694093678386035, 'mse': 0.39456183061089056, 'click_loss': 32.25580033322164, 'CV': '0.00481', 'CV_turn': '0.01708', 'ctr': 2.454275919533695, 'len_tra': 4.685, 'R_tra': 11.498282683015361, 'ifeat_feat': 0.7886872998932765, 'NX_0_click_loss': 34.172684346612684, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01933', 'NX_0_ctr': 2.3266961334289626, 'NX_0_len_tra': 9.31, 'NX_0_R_tra': 21.661541002223643, 'NX_0_ifeat_feat': 0.7943071965628357, 'NX_10_click_loss': 33.07222763797577, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3882016980344063, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.882016980344066, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 00:26:45 utils:48] Epoch: [63], Info: [{'loss': 0.0006118597462841402, 'mae': 0.4138319887122194, 'mse': 0.3946498032087579, 'click_loss': 30.630389448324234, 'CV': '0.00421', 'CV_turn': '0.01250', 'ctr': 2.483036655788757, 'len_tra': 5.6, 'R_tra': 13.905005272417037, 'ifeat_feat': 0.7785714285714286, 'NX_0_click_loss': 32.52587477073818, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01701', 'NX_0_ctr': 2.3472653730751563, 'NX_0_len_tra': 9.995, 'NX_0_R_tra': 23.46091740388619, 'NX_0_ifeat_feat': 0.7888944472236118, 'NX_10_click_loss': 31.362371753832267, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.3975973912681767, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.975973912681766, 'NX_10_ifeat_feat': 0.7505}]
[I 221225 00:33:11 utils:48] Epoch: [64], Info: [{'loss': 0.0006118550279738146, 'mae': 0.4147471445172071, 'mse': 0.3946097973184706, 'click_loss': 31.958812849083955, 'CV': '0.00451', 'CV_turn': '0.01374', 'ctr': 2.4594242451468964, 'len_tra': 5.46, 'R_tra': 13.428456378502053, 'ifeat_feat': 0.7875457875457875, 'NX_0_click_loss': 33.73218335885416, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01847', 'NX_0_ctr': 2.3478184138242413, 'NX_0_len_tra': 9.205, 'NX_0_R_tra': 21.61166849925214, 'NX_0_ifeat_feat': 0.7865290602933188, 'NX_10_click_loss': 32.67757372325045, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3350679849920755, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.350679849920752, 'NX_10_ifeat_feat': 0.753}]
[I 221225 00:39:43 utils:48] Epoch: [65], Info: [{'loss': 0.0006118537694311045, 'mae': 0.4154891409240146, 'mse': 0.39456490646446907, 'click_loss': 33.677065983210646, 'CV': '0.00481', 'CV_turn': '0.01370', 'ctr': 2.46828559980017, 'len_tra': 5.84, 'R_tra': 14.414787902832991, 'ifeat_feat': 0.7731164383561644, 'NX_0_click_loss': 35.67262083371284, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01766', 'NX_0_ctr': 2.350558894685064, 'NX_0_len_tra': 9.91, 'NX_0_R_tra': 23.294038646328985, 'NX_0_ifeat_feat': 0.7815338042381433, 'NX_10_click_loss': 34.477509856583076, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.392388277412835, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.923882774128348, 'NX_10_ifeat_feat': 0.7515}]
[I 221225 00:45:56 utils:48] Epoch: [66], Info: [{'loss': 0.0006118549673170276, 'mae': 0.41620682770365186, 'mse': 0.3942770028050345, 'click_loss': 32.24996578323776, 'CV': '0.00421', 'CV_turn': '0.01296', 'ctr': 2.464832218324, 'len_tra': 5.4, 'R_tra': 13.3100939789496, 'ifeat_feat': 0.7722222222222223, 'NX_0_click_loss': 34.21735328220521, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01570', 'NX_0_ctr': 2.334809089442766, 'NX_0_len_tra': 10.19, 'NX_0_R_tra': 23.791704621421786, 'NX_0_ifeat_feat': 0.7904808635917566, 'NX_10_click_loss': 32.988654549366494, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3346946475567694, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.34694647556769, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 00:52:32 utils:48] Epoch: [67], Info: [{'loss': 0.0006118631856742719, 'mae': 0.41604050220707534, 'mse': 0.3944616015378913, 'click_loss': 30.716275297173045, 'CV': '0.00481', 'CV_turn': '0.01509', 'ctr': 2.4143384188247246, 'len_tra': 5.3, 'R_tra': 12.79599361977104, 'ifeat_feat': 0.8037735849056604, 'NX_0_click_loss': 32.75407675107943, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01622', 'NX_0_ctr': 2.375473639382848, 'NX_0_len_tra': 10.48, 'NX_0_R_tra': 24.894963740732248, 'NX_0_ifeat_feat': 0.7848282442748091, 'NX_10_click_loss': 31.430181529385962, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.386366846425444, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.86366846425444, 'NX_10_ifeat_feat': 0.7455}]
[I 221225 00:58:52 utils:48] Epoch: [68], Info: [{'loss': 0.0006118551417338301, 'mae': 0.4157554782676192, 'mse': 0.3943272998183997, 'click_loss': 31.032024182152508, 'CV': '0.00481', 'CV_turn': '0.01514', 'ctr': 2.3620022299953374, 'len_tra': 5.285, 'R_tra': 12.483181785525357, 'ifeat_feat': 0.8003784295175024, 'NX_0_click_loss': 33.0056615617912, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01908', 'NX_0_ctr': 2.31038130275531, 'NX_0_len_tra': 9.435, 'NX_0_R_tra': 21.798447591496352, 'NX_0_ifeat_feat': 0.7864334923158453, 'NX_10_click_loss': 31.808261074434807, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.34460172403961, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.4460172403961, 'NX_10_ifeat_feat': 0.7505}]
[I 221225 01:05:21 utils:48] Epoch: [69], Info: [{'loss': 0.0006118546464715449, 'mae': 0.4162671153221987, 'mse': 0.3940613568406347, 'click_loss': 31.56392094834211, 'CV': '0.00481', 'CV_turn': '0.01468', 'ctr': 2.54800672604474, 'len_tra': 5.45, 'R_tra': 13.886636656943834, 'ifeat_feat': 0.7844036697247706, 'NX_0_click_loss': 33.39989763683402, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01880', 'NX_0_ctr': 2.2881040654626403, 'NX_0_len_tra': 9.84, 'NX_0_R_tra': 22.51494400415238, 'NX_0_ifeat_feat': 0.7931910569105691, 'NX_10_click_loss': 32.16267106778953, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.338313315943153, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.383133159431527, 'NX_10_ifeat_feat': 0.7575}]
[I 221225 01:11:48 utils:48] Epoch: [70], Info: [{'loss': 0.0006118628178426113, 'mae': 0.4150563767421937, 'mse': 0.3945427796871917, 'click_loss': 34.0125013133727, 'CV': '0.00391', 'CV_turn': '0.01066', 'ctr': 2.495899768084245, 'len_tra': 6.095, 'R_tra': 15.212509086473474, 'ifeat_feat': 0.771123872026251, 'NX_0_click_loss': 36.171373181106716, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01726', 'NX_0_ctr': 2.3712791172960106, 'NX_0_len_tra': 9.56, 'NX_0_R_tra': 22.66942836134986, 'NX_0_ifeat_feat': 0.7949790794979079, 'NX_10_click_loss': 34.85321494690579, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.407028068701428, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.07028068701428, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 01:18:00 utils:48] Epoch: [71], Info: [{'loss': 0.0006118564216624336, 'mae': 0.41203713964197014, 'mse': 0.39568981079775517, 'click_loss': 35.304222483791676, 'CV': '0.00421', 'CV_turn': '0.01220', 'ctr': 2.437845464075625, 'len_tra': 5.74, 'R_tra': 13.993232963794087, 'ifeat_feat': 0.7935540069686411, 'NX_0_click_loss': 37.477464578043346, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01708', 'NX_0_ctr': 2.3359064065272737, 'NX_0_len_tra': 9.955, 'NX_0_R_tra': 23.25394827697901, 'NX_0_ifeat_feat': 0.7945755901557007, 'NX_10_click_loss': 36.2261851965782, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3822496573325775, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.822496573325775, 'NX_10_ifeat_feat': 0.7505}]
[I 221225 01:24:22 utils:48] Epoch: [72], Info: [{'loss': 0.0006118517674527089, 'mae': 0.415226548513475, 'mse': 0.3945783588032434, 'click_loss': 32.05168288716843, 'CV': '0.00481', 'CV_turn': '0.01356', 'ctr': 2.4711495119941524, 'len_tra': 5.9, 'R_tra': 14.579782120765499, 'ifeat_feat': 0.7661016949152543, 'NX_0_click_loss': 33.841174613766675, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01718', 'NX_0_ctr': 2.3561667507807917, 'NX_0_len_tra': 9.315, 'NX_0_R_tra': 21.947693283523076, 'NX_0_ifeat_feat': 0.7847557702630167, 'NX_10_click_loss': 32.784405210074226, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3952821565235007, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.95282156523501, 'NX_10_ifeat_feat': 0.7535}]
[I 221225 01:30:37 utils:48] Epoch: [73], Info: [{'loss': 0.0006118492727235386, 'mae': 0.41638155936948207, 'mse': 0.39421672282213693, 'click_loss': 31.609698398437725, 'CV': '0.00451', 'CV_turn': '0.01402', 'ctr': 2.5358984451553006, 'len_tra': 5.35, 'R_tra': 13.567056681580858, 'ifeat_feat': 0.7831775700934579, 'NX_0_click_loss': 33.51146573313745, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01786', 'NX_0_ctr': 2.3149296017904697, 'NX_0_len_tra': 10.36, 'NX_0_R_tra': 23.98267067454927, 'NX_0_ifeat_feat': 0.792953667953668, 'NX_10_click_loss': 32.21796302594521, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.3410153950630024, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.410153950630026, 'NX_10_ifeat_feat': 0.7545}]
[I 221225 01:37:03 utils:48] Epoch: [74], Info: [{'loss': 0.0006118597381502706, 'mae': 0.41998507578681443, 'mse': 0.3953308930893587, 'click_loss': 27.541713527759285, 'CV': '0.00481', 'CV_turn': '0.01375', 'ctr': 2.4449681301325294, 'len_tra': 5.82, 'R_tra': 14.229714517371322, 'ifeat_feat': 0.7663230240549829, 'NX_0_click_loss': 29.300789156609834, 'NX_0_CV': '0.01142', 'NX_0_CV_turn': '0.01921', 'NX_0_ctr': 2.289979239912162, 'NX_0_len_tra': 9.89, 'NX_0_R_tra': 22.64789468273128, 'NX_0_ifeat_feat': 0.7932254802831142, 'NX_10_click_loss': 28.03988929907291, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.350281822838471, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.502818228384708, 'NX_10_ifeat_feat': 0.7515}]
[I 221225 01:43:24 utils:48] Epoch: [75], Info: [{'loss': 0.0006118539889694786, 'mae': 0.41995878221087796, 'mse': 0.3946630615254434, 'click_loss': 30.20605265747097, 'CV': '0.00421', 'CV_turn': '0.01240', 'ctr': 2.5544728098901652, 'len_tra': 5.645, 'R_tra': 14.419999011829981, 'ifeat_feat': 0.7688219663418955, 'NX_0_click_loss': 32.18700435501286, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01743', 'NX_0_ctr': 2.408733778908148, 'NX_0_len_tra': 10.04, 'NX_0_R_tra': 24.183687140237808, 'NX_0_ifeat_feat': 0.7938247011952191, 'NX_10_click_loss': 30.797596552085125, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.379560566138481, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.795605661384812, 'NX_10_ifeat_feat': 0.7515}]
[I 221225 01:49:44 utils:48] Epoch: [76], Info: [{'loss': 0.0006118619404121256, 'mae': 0.4147932293985238, 'mse': 0.3943744097430229, 'click_loss': 32.63494422376548, 'CV': '0.00391', 'CV_turn': '0.01108', 'ctr': 2.402639199479385, 'len_tra': 5.865, 'R_tra': 14.091478904946593, 'ifeat_feat': 0.7919863597612958, 'NX_0_click_loss': 34.6292112134809, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01695', 'NX_0_ctr': 2.359123434024901, 'NX_0_len_tra': 9.735, 'NX_0_R_tra': 22.96606663023241, 'NX_0_ifeat_feat': 0.7883923985618901, 'NX_10_click_loss': 33.54255134626983, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.4036527332937214, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.03652733293721, 'NX_10_ifeat_feat': 0.756}]
[I 221225 01:56:13 utils:48] Epoch: [77], Info: [{'loss': 0.0006118528363573399, 'mae': 0.4168731686302378, 'mse': 0.39425297660458314, 'click_loss': 32.29329365963584, 'CV': '0.00451', 'CV_turn': '0.01362', 'ctr': 2.5122176389351405, 'len_tra': 5.505, 'R_tra': 13.829758102337948, 'ifeat_feat': 0.7938237965485921, 'NX_0_click_loss': 34.20562958396902, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01929', 'NX_0_ctr': 2.335906740301708, 'NX_0_len_tra': 9.59, 'NX_0_R_tra': 22.40134563949338, 'NX_0_ifeat_feat': 0.7904066736183525, 'NX_10_click_loss': 32.99840675338909, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3672519901673508, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.67251990167351, 'NX_10_ifeat_feat': 0.7555}]
[I 221225 02:02:29 utils:48] Epoch: [78], Info: [{'loss': 0.0006118570064448514, 'mae': 0.41752816231375406, 'mse': 0.39451007523064674, 'click_loss': 30.524058554930726, 'CV': '0.00451', 'CV_turn': '0.01322', 'ctr': 2.3690973680470058, 'len_tra': 5.675, 'R_tra': 13.444627563666756, 'ifeat_feat': 0.8026431718061674, 'NX_0_click_loss': 32.41518246896957, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01721', 'NX_0_ctr': 2.3456910922085954, 'NX_0_len_tra': 9.88, 'NX_0_R_tra': 23.175427991020925, 'NX_0_ifeat_feat': 0.7899797570850202, 'NX_10_click_loss': 31.325549779880628, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.389827480304827, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.89827480304827, 'NX_10_ifeat_feat': 0.7555}]
[I 221225 02:08:48 utils:48] Epoch: [79], Info: [{'loss': 0.0006118588493323675, 'mae': 0.41585636745977167, 'mse': 0.3942034837104395, 'click_loss': 31.727207186404147, 'CV': '0.00451', 'CV_turn': '0.01456', 'ctr': 2.473512465071131, 'len_tra': 5.15, 'R_tra': 12.738589195116324, 'ifeat_feat': 0.7912621359223301, 'NX_0_click_loss': 33.53626058168321, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01914', 'NX_0_ctr': 2.3389266907712285, 'NX_0_len_tra': 9.665, 'NX_0_R_tra': 22.60572646630392, 'NX_0_ifeat_feat': 0.7915157785825142, 'NX_10_click_loss': 32.480997659471015, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.3977587974333625, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.977587974333623, 'NX_10_ifeat_feat': 0.7495}]
[I 221225 02:15:07 utils:48] Epoch: [80], Info: [{'loss': 0.0006118556614548039, 'mae': 0.4130725411737633, 'mse': 0.3950115793392165, 'click_loss': 34.02186370583705, 'CV': '0.00451', 'CV_turn': '0.01366', 'ctr': 2.412162418937415, 'len_tra': 5.49, 'R_tra': 13.242771679966408, 'ifeat_feat': 0.7996357012750456, 'NX_0_click_loss': 35.83639651792966, 'NX_0_CV': '0.00902', 'NX_0_CV_turn': '0.01728', 'NX_0_ctr': 2.326795600614519, 'NX_0_len_tra': 8.68, 'NX_0_R_tra': 20.196585813334025, 'NX_0_ifeat_feat': 0.7908986175115207, 'NX_10_click_loss': 34.922068621981595, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.380313717234509, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.803137172345085, 'NX_10_ifeat_feat': 0.752}]
[I 221225 02:21:35 utils:48] Epoch: [81], Info: [{'loss': 0.0006118574612946474, 'mae': 0.41737379438403555, 'mse': 0.39452244355938415, 'click_loss': 29.7919962241948, 'CV': '0.00511', 'CV_turn': '0.01490', 'ctr': 2.4541832154124315, 'len_tra': 5.705, 'R_tra': 14.00111524392792, 'ifeat_feat': 0.7905346187554777, 'NX_0_click_loss': 31.332823327407404, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01960', 'NX_0_ctr': 2.363724544258028, 'NX_0_len_tra': 9.185, 'NX_0_R_tra': 21.710809939009987, 'NX_0_ifeat_feat': 0.7866086009798585, 'NX_10_click_loss': 30.489476815867402, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.4178747679471932, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.17874767947193, 'NX_10_ifeat_feat': 0.752}]
[I 221225 02:27:59 utils:48] Epoch: [82], Info: [{'loss': 0.0006118601874347873, 'mae': 0.415938699539238, 'mse': 0.3944748807316287, 'click_loss': 31.151706253353332, 'CV': '0.00421', 'CV_turn': '0.01277', 'ctr': 2.4968666663157117, 'len_tra': 5.48, 'R_tra': 13.682829331410101, 'ifeat_feat': 0.7764598540145985, 'NX_0_click_loss': 32.832939809986975, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01902', 'NX_0_ctr': 2.3513413944048662, 'NX_0_len_tra': 9.2, 'NX_0_R_tra': 21.63234082852477, 'NX_0_ifeat_feat': 0.7842391304347827, 'NX_10_click_loss': 31.877222202145067, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3870590895047097, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.870590895047098, 'NX_10_ifeat_feat': 0.758}]
[I 221225 02:34:22 utils:48] Epoch: [83], Info: [{'loss': 0.0006118542376661105, 'mae': 0.41799360043855444, 'mse': 0.39417461248088187, 'click_loss': 30.11132463481945, 'CV': '0.00421', 'CV_turn': '0.01214', 'ctr': 2.479690421356162, 'len_tra': 5.765, 'R_tra': 14.295415279118274, 'ifeat_feat': 0.8065915004336514, 'NX_0_click_loss': 31.901360616669614, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01806', 'NX_0_ctr': 2.2531344954954604, 'NX_0_len_tra': 9.965, 'NX_0_R_tra': 22.452485247612262, 'NX_0_ifeat_feat': 0.7882589061716005, 'NX_10_click_loss': 30.76686299380559, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.3712315660406613, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.712315660406613, 'NX_10_ifeat_feat': 0.7495}]
[I 221225 02:40:49 utils:48] Epoch: [84], Info: [{'loss': 0.000611850765445588, 'mae': 0.4139919031893272, 'mse': 0.39457782185603263, 'click_loss': 33.16706843948088, 'CV': '0.00451', 'CV_turn': '0.01384', 'ctr': 2.5002300662755492, 'len_tra': 5.42, 'R_tra': 13.551246959213477, 'ifeat_feat': 0.8007380073800738, 'NX_0_click_loss': 35.05498170809642, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01898', 'NX_0_ctr': 2.3570878310049217, 'NX_0_len_tra': 9.22, 'NX_0_R_tra': 21.73234980186538, 'NX_0_ifeat_feat': 0.7922993492407809, 'NX_10_click_loss': 33.885188315161265, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.367922557600543, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.679225576005432, 'NX_10_ifeat_feat': 0.754}]
[I 221225 02:47:06 utils:48] Epoch: [85], Info: [{'loss': 0.0006118570352225773, 'mae': 0.41446629703748156, 'mse': 0.3944731480372143, 'click_loss': 34.13936759575639, 'CV': '0.00421', 'CV_turn': '0.01202', 'ctr': 2.5429537124325567, 'len_tra': 5.825, 'R_tra': 14.812705374919645, 'ifeat_feat': 0.7776824034334764, 'NX_0_click_loss': 36.0364063284012, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01698', 'NX_0_ctr': 2.332682174536022, 'NX_0_len_tra': 9.715, 'NX_0_R_tra': 22.662007325617452, 'NX_0_ifeat_feat': 0.7925887802367473, 'NX_10_click_loss': 34.87645473019873, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3801474134187037, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.80147413418704, 'NX_10_ifeat_feat': 0.753}]
[I 221225 02:53:24 utils:48] Epoch: [86], Info: [{'loss': 0.0006118649464430011, 'mae': 0.41322119836560967, 'mse': 0.3953471402825071, 'click_loss': 35.05852741822824, 'CV': '0.00391', 'CV_turn': '0.01237', 'ctr': 2.3957510664591934, 'len_tra': 5.255, 'R_tra': 12.589671854243061, 'ifeat_feat': 0.80209324452902, 'NX_0_click_loss': 37.56649449527434, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01638', 'NX_0_ctr': 2.2759986383952704, 'NX_0_len_tra': 10.075, 'NX_0_R_tra': 22.93068628183235, 'NX_0_ifeat_feat': 0.7935483870967742, 'NX_10_click_loss': 36.136566140171965, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.443460927006654, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.434609270066538, 'NX_10_ifeat_feat': 0.757}]
[I 221225 02:59:41 utils:48] Epoch: [87], Info: [{'loss': 0.0006118533539092819, 'mae': 0.41866982213128323, 'mse': 0.39472160004114365, 'click_loss': 29.490136350473787, 'CV': '0.00451', 'CV_turn': '0.01353', 'ctr': 2.5766930129894394, 'len_tra': 5.545, 'R_tra': 14.287762757026442, 'ifeat_feat': 0.7763751127141569, 'NX_0_click_loss': 30.87016166653163, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01979', 'NX_0_ctr': 2.3586096852814675, 'NX_0_len_tra': 9.095, 'NX_0_R_tra': 21.451555087634947, 'NX_0_ifeat_feat': 0.7883452446399121, 'NX_10_click_loss': 30.011348748352585, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.378579536583453, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.785795365834527, 'NX_10_ifeat_feat': 0.751}]
