[I 221225 13:34:03 DeepFM-IPS-pairwise:163] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "l2_reg_dnn": 0.1,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "DeepFM-IPS-pairwise",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 1,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "IPS1"
    }
[I 221225 16:12:28 utils:48] Epoch: [50], Info: [{'loss': 9.001121711875521e-07, 'mae': 0.819758909989828, 'mse': 1.098065594047557, 'click_loss': 6.897151996687073, 'CV': '0.18696', 'CV_turn': '0.43255', 'ctr': 1.573848453044461, 'len_tra': 7.19, 'R_tra': 11.315970377389673, 'ifeat_feat': 0.8442280945757997, 'NX_0_click_loss': 6.995851950414383, 'NX_0_CV': '0.18665', 'NX_0_CV_turn': '0.42828', 'NX_0_ctr': 1.605261930859454, 'NX_0_len_tra': 7.25, 'NX_0_R_tra': 11.638148998731042, 'NX_0_ifeat_feat': 0.8455172413793104, 'NX_10_click_loss': 6.912853878447505, 'NX_10_CV': '0.22182', 'NX_10_CV_turn': '0.36900', 'NX_10_ctr': 1.5729857984275546, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.729857984275545, 'NX_10_ifeat_feat': 0.836}]
[I 221225 16:15:45 utils:48] Epoch: [51], Info: [{'loss': 8.9479387137721e-07, 'mae': 0.814896007660509, 'mse': 1.0878860024560222, 'click_loss': 7.7796222198676, 'CV': '0.14728', 'CV_turn': '0.30993', 'ctr': 1.8211079885109107, 'len_tra': 7.905, 'R_tra': 14.395858649178749, 'ifeat_feat': 0.8298545224541429, 'NX_0_click_loss': 7.860898233578307, 'NX_0_CV': '0.15930', 'NX_0_CV_turn': '0.32716', 'NX_0_ctr': 1.6779352169858759, 'NX_0_len_tra': 8.1, 'NX_0_R_tra': 13.591275257585593, 'NX_0_ifeat_feat': 0.8469135802469135, 'NX_10_click_loss': 7.798837065337584, 'NX_10_CV': '0.17072', 'NX_10_CV_turn': '0.28400', 'NX_10_ctr': 1.7759592001422992, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 17.759592001422995, 'NX_10_ifeat_feat': 0.839}]
[I 221225 16:19:11 utils:48] Epoch: [52], Info: [{'loss': 8.956011767618046e-07, 'mae': 0.8034325911290077, 'mse': 1.0712222764407398, 'click_loss': 6.775395405495659, 'CV': '0.19507', 'CV_turn': '0.45164', 'ctr': 1.5661688479890172, 'len_tra': 7.185, 'R_tra': 11.252923172801088, 'ifeat_feat': 0.8649965205288797, 'NX_0_click_loss': 6.8089361939069555, 'NX_0_CV': '0.18786', 'NX_0_CV_turn': '0.45257', 'NX_0_ctr': 1.5882891131561132, 'NX_0_len_tra': 6.905, 'NX_0_R_tra': 10.967136326342962, 'NX_0_ifeat_feat': 0.8399710354815351, 'NX_10_click_loss': 6.726972938449647, 'NX_10_CV': '0.22663', 'NX_10_CV_turn': '0.37700', 'NX_10_ctr': 1.5529409073903804, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.529409073903803, 'NX_10_ifeat_feat': 0.851}]
[I 221225 16:22:11 utils:48] Epoch: [53], Info: [{'loss': 8.973691807023958e-07, 'mae': 0.8173487435481277, 'mse': 1.0942590243321568, 'click_loss': 6.822895130620103, 'CV': '0.19687', 'CV_turn': '0.42923', 'ctr': 1.5685968200152618, 'len_tra': 7.63, 'R_tra': 11.968393736716449, 'ifeat_feat': 0.8617300131061599, 'NX_0_click_loss': 6.844785385508835, 'NX_0_CV': '0.19537', 'NX_0_CV_turn': '0.45014', 'NX_0_ctr': 1.5197418373316927, 'NX_0_len_tra': 7.22, 'NX_0_R_tra': 10.97253606553482, 'NX_0_ifeat_feat': 0.8559556786703602, 'NX_10_click_loss': 6.826564077615702, 'NX_10_CV': '0.22873', 'NX_10_CV_turn': '0.38050', 'NX_10_ctr': 1.5512897968291883, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.512897968291885, 'NX_10_ifeat_feat': 0.855}]
[I 221225 16:25:17 utils:48] Epoch: [54], Info: [{'loss': 8.943555745569216e-07, 'mae': 0.8124914735845142, 'mse': 1.086462840657642, 'click_loss': 6.558480889403195, 'CV': '0.19627', 'CV_turn': '0.46181', 'ctr': 1.4810302912570452, 'len_tra': 7.07, 'R_tra': 10.47088415918731, 'ifeat_feat': 0.8684582743988685, 'NX_0_click_loss': 6.612944869810753, 'NX_0_CV': '0.19597', 'NX_0_CV_turn': '0.47246', 'NX_0_ctr': 1.535321922497966, 'NX_0_len_tra': 6.9, 'NX_0_R_tra': 10.593721265235965, 'NX_0_ifeat_feat': 0.855072463768116, 'NX_10_click_loss': 6.6120257867038985, 'NX_10_CV': '0.23805', 'NX_10_CV_turn': '0.39600', 'NX_10_ctr': 1.5596941103399438, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.596941103399438, 'NX_10_ifeat_feat': 0.856}]
[I 221225 16:28:19 utils:48] Epoch: [55], Info: [{'loss': 8.973390445397694e-07, 'mae': 0.8231594558612308, 'mse': 1.1005895314459415, 'click_loss': 8.125041607972689, 'CV': '0.11452', 'CV_turn': '0.25813', 'ctr': 1.9039559865601705, 'len_tra': 7.38, 'R_tra': 14.051195180814059, 'ifeat_feat': 0.8299457994579946, 'NX_0_click_loss': 8.294138455220873, 'NX_0_CV': '0.13826', 'NX_0_CV_turn': '0.27879', 'NX_0_ctr': 1.7809035081318803, 'NX_0_len_tra': 8.25, 'NX_0_R_tra': 14.692453942088012, 'NX_0_ifeat_feat': 0.8284848484848485, 'NX_10_click_loss': 8.275016768491897, 'NX_10_CV': '0.14427', 'NX_10_CV_turn': '0.24000', 'NX_10_ctr': 1.8672402689820862, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 18.672402689820863, 'NX_10_ifeat_feat': 0.83}]
[I 221225 16:31:29 utils:48] Epoch: [56], Info: [{'loss': 9.011673208627482e-07, 'mae': 0.8192752890713584, 'mse': 1.098924680411272, 'click_loss': 6.084678146537293, 'CV': '0.23294', 'CV_turn': '0.51667', 'ctr': 1.4277126630307635, 'len_tra': 7.5, 'R_tra': 10.707844972730728, 'ifeat_feat': 0.86, 'NX_0_click_loss': 6.1241461337033325, 'NX_0_CV': '0.21070', 'NX_0_CV_turn': '0.52786', 'NX_0_ctr': 1.505372619994132, 'NX_0_len_tra': 6.64, 'NX_0_R_tra': 9.995674196761035, 'NX_0_ifeat_feat': 0.8448795180722891, 'NX_10_click_loss': 6.087253992904494, 'NX_10_CV': '0.26661', 'NX_10_CV_turn': '0.44350', 'NX_10_ctr': 1.441540419567885, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.41540419567885, 'NX_10_ifeat_feat': 0.852}]
[I 221225 16:34:28 utils:48] Epoch: [57], Info: [{'loss': 8.946536173986307e-07, 'mae': 0.8229039636112264, 'mse': 1.1015360282438567, 'click_loss': 7.675357520848274, 'CV': '0.14578', 'CV_turn': '0.33518', 'ctr': 1.7772697593192794, 'len_tra': 7.235, 'R_tra': 12.858546708674988, 'ifeat_feat': 0.8306841741534209, 'NX_0_click_loss': 7.7408520067128554, 'NX_0_CV': '0.15329', 'NX_0_CV_turn': '0.34647', 'NX_0_ctr': 1.7285894014202132, 'NX_0_len_tra': 7.36, 'NX_0_R_tra': 12.722417994452769, 'NX_0_ifeat_feat': 0.8566576086956522, 'NX_10_click_loss': 7.756809310414032, 'NX_10_CV': '0.18696', 'NX_10_CV_turn': '0.31100', 'NX_10_ctr': 1.715828124739363, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 17.158281247393628, 'NX_10_ifeat_feat': 0.844}]
[I 221225 16:37:10 utils:48] Epoch: [58], Info: [{'loss': 8.953299605931417e-07, 'mae': 0.8222003961906192, 'mse': 1.1022092226133064, 'click_loss': 6.901970366498454, 'CV': '0.17583', 'CV_turn': '0.46502', 'ctr': 1.5719928624777904, 'len_tra': 6.29, 'R_tra': 9.887835104985301, 'ifeat_feat': 0.8513513513513513, 'NX_0_click_loss': 6.999486747677309, 'NX_0_CV': '0.19808', 'NX_0_CV_turn': '0.44228', 'NX_0_ctr': 1.6055375537548529, 'NX_0_len_tra': 7.45, 'NX_0_R_tra': 11.961254775473654, 'NX_0_ifeat_feat': 0.8543624161073825, 'NX_10_click_loss': 6.932450855839869, 'NX_10_CV': '0.22843', 'NX_10_CV_turn': '0.38000', 'NX_10_ctr': 1.544485365379476, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.444853653794759, 'NX_10_ifeat_feat': 0.8675}]
[I 221225 16:39:52 utils:48] Epoch: [59], Info: [{'loss': 8.990060920724134e-07, 'mae': 0.8255284744237122, 'mse': 1.1079704604254603, 'click_loss': 6.805277191633138, 'CV': '0.17403', 'CV_turn': '0.44131', 'ctr': 1.5693442821357426, 'len_tra': 6.56, 'R_tra': 10.294898490810471, 'ifeat_feat': 0.8353658536585366, 'NX_0_click_loss': 6.8536772105497095, 'NX_0_CV': '0.17764', 'NX_0_CV_turn': '0.45011', 'NX_0_ctr': 1.5559272730157383, 'NX_0_len_tra': 6.565, 'NX_0_R_tra': 10.214662547348322, 'NX_0_ifeat_feat': 0.8484386900228484, 'NX_10_click_loss': 6.872006042270557, 'NX_10_CV': '0.23054', 'NX_10_CV_turn': '0.38350', 'NX_10_ctr': 1.5424664472626692, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.424664472626691, 'NX_10_ifeat_feat': 0.8665}]
[I 221225 16:42:49 utils:48] Epoch: [60], Info: [{'loss': 9.042499972062263e-07, 'mae': 0.9557193998965927, 'mse': 1.305807753115501, 'click_loss': 41.239597586788875, 'CV': '0.00421', 'CV_turn': '0.01346', 'ctr': 2.4351410777122804, 'len_tra': 5.2, 'R_tra': 12.662733604103858, 'ifeat_feat': 0.7846153846153846, 'NX_0_click_loss': 43.77877376572656, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01605', 'NX_0_ctr': 2.4122760230164753, 'NX_0_len_tra': 9.66, 'NX_0_R_tra': 23.30258638233915, 'NX_0_ifeat_feat': 0.7877846790890269, 'NX_10_click_loss': 42.48876276591805, 'NX_10_CV': '0.00451', 'NX_10_CV_turn': '0.00750', 'NX_10_ctr': 2.448282363925266, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.48282363925266, 'NX_10_ifeat_feat': 0.7425}]
[I 221225 16:45:49 utils:48] Epoch: [61], Info: [{'loss': 8.959546450614569e-07, 'mae': 0.8230953974609247, 'mse': 1.1033071533088679, 'click_loss': 7.087423222695267, 'CV': '0.17824', 'CV_turn': '0.40700', 'ctr': 1.6011447461961876, 'len_tra': 7.285, 'R_tra': 11.664339476039226, 'ifeat_feat': 0.8524365133836651, 'NX_0_click_loss': 7.14008435339736, 'NX_0_CV': '0.18335', 'NX_0_CV_turn': '0.39533', 'NX_0_ctr': 1.5836365691626675, 'NX_0_len_tra': 7.715, 'NX_0_R_tra': 12.21775613108998, 'NX_0_ifeat_feat': 0.8626053143227479, 'NX_10_click_loss': 7.142401025415594, 'NX_10_CV': '0.21611', 'NX_10_CV_turn': '0.35950', 'NX_10_ctr': 1.5809583289634483, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.809583289634483, 'NX_10_ifeat_feat': 0.8555}]
[I 221225 16:48:48 utils:48] Epoch: [62], Info: [{'loss': 8.955343414362745e-07, 'mae': 0.8237791761413888, 'mse': 1.1052638245562614, 'click_loss': 6.767286747672758, 'CV': '0.19868', 'CV_turn': '0.46063', 'ctr': 1.5551130239136177, 'len_tra': 7.175, 'R_tra': 11.157935946580208, 'ifeat_feat': 0.8466898954703833, 'NX_0_click_loss': 6.7238147891100795, 'NX_0_CV': '0.18816', 'NX_0_CV_turn': '0.42701', 'NX_0_ctr': 1.552453078940296, 'NX_0_len_tra': 7.33, 'NX_0_R_tra': 11.37948106863237, 'NX_0_ifeat_feat': 0.8294679399727148, 'NX_10_click_loss': 6.664712924142371, 'NX_10_CV': '0.23114', 'NX_10_CV_turn': '0.38450', 'NX_10_ctr': 1.511636975546381, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.11636975546381, 'NX_10_ifeat_feat': 0.852}]
[I 221225 16:51:48 utils:48] Epoch: [63], Info: [{'loss': 9.002775858554111e-07, 'mae': 0.8226433010062011, 'mse': 1.1030234588881718, 'click_loss': 6.885791425761395, 'CV': '0.18575', 'CV_turn': '0.44750', 'ctr': 1.5945555587935263, 'len_tra': 6.905, 'R_tra': 11.010406133469298, 'ifeat_feat': 0.8544532947139754, 'NX_0_click_loss': 6.939222721553284, 'NX_0_CV': '0.20048', 'NX_0_CV_turn': '0.42055', 'NX_0_ctr': 1.5816111578154137, 'NX_0_len_tra': 7.93, 'NX_0_R_tra': 12.54217648147623, 'NX_0_ifeat_feat': 0.8549810844892812, 'NX_10_click_loss': 6.838190116843416, 'NX_10_CV': '0.22152', 'NX_10_CV_turn': '0.36850', 'NX_10_ctr': 1.5434704968540267, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.434704968540268, 'NX_10_ifeat_feat': 0.8495}]
[I 221225 16:54:43 utils:48] Epoch: [64], Info: [{'loss': 8.948567941174581e-07, 'mae': 0.808598142433272, 'mse': 1.0797765289355803, 'click_loss': 6.753058476370903, 'CV': '0.18545', 'CV_turn': '0.46672', 'ctr': 1.504054229582715, 'len_tra': 6.61, 'R_tra': 9.941798457541747, 'ifeat_feat': 0.8585476550680786, 'NX_0_click_loss': 6.874115057788, 'NX_0_CV': '0.18846', 'NX_0_CV_turn': '0.45633', 'NX_0_ctr': 1.6145650884660678, 'NX_0_len_tra': 6.87, 'NX_0_R_tra': 11.092062157761886, 'NX_0_ifeat_feat': 0.8493449781659389, 'NX_10_click_loss': 6.7362318177621745, 'NX_10_CV': '0.23204', 'NX_10_CV_turn': '0.38600', 'NX_10_ctr': 1.5591183305185343, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.591183305185343, 'NX_10_ifeat_feat': 0.843}]
[I 221225 16:57:36 utils:48] Epoch: [65], Info: [{'loss': 8.964517370120258e-07, 'mae': 0.8257721477754268, 'mse': 1.107689284085385, 'click_loss': 7.1573464444188275, 'CV': '0.18124', 'CV_turn': '0.41443', 'ctr': 1.5576440352120433, 'len_tra': 7.275, 'R_tra': 11.331860356167615, 'ifeat_feat': 0.8673539518900344, 'NX_0_click_loss': 7.1600887526787, 'NX_0_CV': '0.17523', 'NX_0_CV_turn': '0.43026', 'NX_0_ctr': 1.594285055050403, 'NX_0_len_tra': 6.775, 'NX_0_R_tra': 10.80128124796648, 'NX_0_ifeat_feat': 0.8501845018450185, 'NX_10_click_loss': 7.169327987113795, 'NX_10_CV': '0.20709', 'NX_10_CV_turn': '0.34450', 'NX_10_ctr': 1.6266921961697254, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.266921961697253, 'NX_10_ifeat_feat': 0.835}]
[I 221225 17:00:37 utils:48] Epoch: [66], Info: [{'loss': 9.008191722292303e-07, 'mae': 0.8115684618274022, 'mse': 1.0859788741649936, 'click_loss': 6.015510972567902, 'CV': '0.21521', 'CV_turn': '0.49861', 'ctr': 1.4427756377305578, 'len_tra': 7.18, 'R_tra': 10.359129078905404, 'ifeat_feat': 0.8363509749303621, 'NX_0_click_loss': 6.130228054462734, 'NX_0_CV': '0.23054', 'NX_0_CV_turn': '0.52534', 'NX_0_ctr': 1.4408727710586886, 'NX_0_len_tra': 7.3, 'NX_0_R_tra': 10.518371228728427, 'NX_0_ifeat_feat': 0.852054794520548, 'NX_10_click_loss': 6.058703461703939, 'NX_10_CV': '0.26601', 'NX_10_CV_turn': '0.44250', 'NX_10_ctr': 1.4487319775196819, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.487319775196818, 'NX_10_ifeat_feat': 0.85}]
[I 221225 17:03:38 utils:48] Epoch: [67], Info: [{'loss': 8.989825895444425e-07, 'mae': 0.8220779614855831, 'mse': 1.10243231285954, 'click_loss': 6.639194324020866, 'CV': '0.19357', 'CV_turn': '0.48457', 'ctr': 1.4506253304588974, 'len_tra': 6.645, 'R_tra': 9.639405320899373, 'ifeat_feat': 0.8532731376975169, 'NX_0_click_loss': 6.750383503448982, 'NX_0_CV': '0.19627', 'NX_0_CV_turn': '0.46411', 'NX_0_ctr': 1.5439483929257265, 'NX_0_len_tra': 7.035, 'NX_0_R_tra': 10.861676944232485, 'NX_0_ifeat_feat': 0.8528784648187633, 'NX_10_click_loss': 6.778321165581492, 'NX_10_CV': '0.24076', 'NX_10_CV_turn': '0.40050', 'NX_10_ctr': 1.5385166844327636, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.385166844327637, 'NX_10_ifeat_feat': 0.863}]
[I 221225 17:06:29 utils:48] Epoch: [68], Info: [{'loss': 8.959226834279702e-07, 'mae': 0.813676219647598, 'mse': 1.0876076714202128, 'click_loss': 7.059035803812886, 'CV': '0.17644', 'CV_turn': '0.40906', 'ctr': 1.5978507085276037, 'len_tra': 7.175, 'R_tra': 11.464578833685557, 'ifeat_feat': 0.8425087108013938, 'NX_0_click_loss': 7.08098296971945, 'NX_0_CV': '0.17884', 'NX_0_CV_turn': '0.42349', 'NX_0_ctr': 1.5724754780341281, 'NX_0_len_tra': 7.025, 'NX_0_R_tra': 11.04664023318975, 'NX_0_ifeat_feat': 0.8491103202846975, 'NX_10_click_loss': 7.058756808737199, 'NX_10_CV': '0.20769', 'NX_10_CV_turn': '0.34550', 'NX_10_ctr': 1.5949802900346883, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.949802900346883, 'NX_10_ifeat_feat': 0.8485}]
[I 221225 17:09:25 utils:48] Epoch: [69], Info: [{'loss': 9.036775405014591e-07, 'mae': 0.8213456235151745, 'mse': 1.1013122556037698, 'click_loss': 6.663497444794634, 'CV': '0.19417', 'CV_turn': '0.47781', 'ctr': 1.5095115820697473, 'len_tra': 6.76, 'R_tra': 10.204298294791492, 'ifeat_feat': 0.8520710059171598, 'NX_0_click_loss': 6.678107497038541, 'NX_0_CV': '0.19627', 'NX_0_CV_turn': '0.45347', 'NX_0_ctr': 1.5395692001866994, 'NX_0_len_tra': 7.2, 'NX_0_R_tra': 11.084898241344236, 'NX_0_ifeat_feat': 0.8652777777777778, 'NX_10_click_loss': 6.658581631033205, 'NX_10_CV': '0.24106', 'NX_10_CV_turn': '0.40100', 'NX_10_ctr': 1.539724714724804, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.39724714724804, 'NX_10_ifeat_feat': 0.8665}]
[I 221225 17:12:07 utils:48] Epoch: [70], Info: [{'loss': 8.938768012091994e-07, 'mae': 0.8180421253453916, 'mse': 1.0960016293535055, 'click_loss': 6.545527217492961, 'CV': '0.20018', 'CV_turn': '0.46476', 'ctr': 1.5034562121049788, 'len_tra': 7.165, 'R_tra': 10.772263759732173, 'ifeat_feat': 0.8499651081646895, 'NX_0_click_loss': 6.491395065784537, 'NX_0_CV': '0.19026', 'NX_0_CV_turn': '0.47918', 'NX_0_ctr': 1.4525724011583756, 'NX_0_len_tra': 6.605, 'NX_0_R_tra': 9.594240709651071, 'NX_0_ifeat_feat': 0.8410295230885693, 'NX_10_click_loss': 6.550434415561843, 'NX_10_CV': '0.24647', 'NX_10_CV_turn': '0.41000', 'NX_10_ctr': 1.499211862427874, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.992118624278742, 'NX_10_ifeat_feat': 0.847}]
[I 221225 17:14:34 utils:48] Epoch: [71], Info: [{'loss': 8.96364413313162e-07, 'mae': 0.8150834806951306, 'mse': 1.0890580517917234, 'click_loss': 7.373015125486006, 'CV': '0.15029', 'CV_turn': '0.37425', 'ctr': 1.678606541523732, 'len_tra': 6.68, 'R_tra': 11.213091697378529, 'ifeat_feat': 0.8547904191616766, 'NX_0_click_loss': 7.388406236635445, 'NX_0_CV': '0.15660', 'NX_0_CV_turn': '0.36977', 'NX_0_ctr': 1.6544511836349256, 'NX_0_len_tra': 7.045, 'NX_0_R_tra': 11.65560858870805, 'NX_0_ifeat_feat': 0.8559261887863733, 'NX_10_click_loss': 7.451885424426509, 'NX_10_CV': '0.19357', 'NX_10_CV_turn': '0.32200', 'NX_10_ctr': 1.6425253161701723, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.425253161701722, 'NX_10_ifeat_feat': 0.8515}]
[I 221225 17:17:02 utils:48] Epoch: [72], Info: [{'loss': 8.958837308026426e-07, 'mae': 0.8250698625637757, 'mse': 1.1074296899379765, 'click_loss': 6.77520303639479, 'CV': '0.19717', 'CV_turn': '0.44932', 'ctr': 1.5647885985063636, 'len_tra': 7.3, 'R_tra': 11.422956769096453, 'ifeat_feat': 0.85, 'NX_0_click_loss': 6.686377481233384, 'NX_0_CV': '0.17583', 'NX_0_CV_turn': '0.48588', 'NX_0_ctr': 1.5487737337451342, 'NX_0_len_tra': 6.02, 'NX_0_R_tra': 9.323617877145708, 'NX_0_ifeat_feat': 0.8795681063122923, 'NX_10_click_loss': 6.679147003712166, 'NX_10_CV': '0.24256', 'NX_10_CV_turn': '0.40350', 'NX_10_ctr': 1.4762763574738316, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.762763574738315, 'NX_10_ifeat_feat': 0.856}]
[I 221225 17:19:41 utils:48] Epoch: [73], Info: [{'loss': 8.997096537967962e-07, 'mae': 0.8220993013778891, 'mse': 1.100262228940017, 'click_loss': 7.56978671616605, 'CV': '0.14638', 'CV_turn': '0.32488', 'ctr': 1.7132562142742631, 'len_tra': 7.495, 'R_tra': 12.8408553259856, 'ifeat_feat': 0.8365577051367579, 'NX_0_click_loss': 7.815988044609421, 'NX_0_CV': '0.15239', 'NX_0_CV_turn': '0.38006', 'NX_0_ctr': 1.7568070496319461, 'NX_0_len_tra': 6.67, 'NX_0_R_tra': 11.717903021045082, 'NX_0_ifeat_feat': 0.8395802098950524, 'NX_10_click_loss': 7.679127829132361, 'NX_10_CV': '0.17283', 'NX_10_CV_turn': '0.28750', 'NX_10_ctr': 1.75796419364003, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 17.5796419364003, 'NX_10_ifeat_feat': 0.8395}]
[I 221225 17:22:18 utils:48] Epoch: [74], Info: [{'loss': 8.957745238570863e-07, 'mae': 0.8259488256351137, 'mse': 1.1000987503704676, 'click_loss': 9.819558061978805, 'CV': '0.04629', 'CV_turn': '0.10784', 'ctr': 2.23451014109996, 'len_tra': 7.14, 'R_tra': 15.954402407453715, 'ifeat_feat': 0.7745098039215687, 'NX_0_click_loss': 10.10301015611578, 'NX_0_CV': '0.06973', 'NX_0_CV_turn': '0.12568', 'NX_0_ctr': 2.0928870039873644, 'NX_0_len_tra': 9.23, 'NX_0_R_tra': 19.317347046803373, 'NX_0_ifeat_feat': 0.800650054171181, 'NX_10_click_loss': 9.910438406482935, 'NX_10_CV': '0.06011', 'NX_10_CV_turn': '0.10000', 'NX_10_ctr': 2.128761696115718, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 21.287616961157177, 'NX_10_ifeat_feat': 0.7915}]
[I 221225 17:24:51 utils:48] Epoch: [75], Info: [{'loss': 9.025121029043696e-07, 'mae': 0.8129863677788463, 'mse': 1.0876200829925344, 'click_loss': 6.449318388017359, 'CV': '0.20379', 'CV_turn': '0.46791', 'ctr': 1.5268305145490124, 'len_tra': 7.245, 'R_tra': 11.061887077907596, 'ifeat_feat': 0.8571428571428571, 'NX_0_click_loss': 6.45024136864956, 'NX_0_CV': '0.20379', 'NX_0_CV_turn': '0.48429', 'NX_0_ctr': 1.5336054437312574, 'NX_0_len_tra': 7.0, 'NX_0_R_tra': 10.735238106118802, 'NX_0_ifeat_feat': 0.8442857142857143, 'NX_10_click_loss': 6.494579064256641, 'NX_10_CV': '0.24947', 'NX_10_CV_turn': '0.41500', 'NX_10_ctr': 1.4887270704574398, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.887270704574398, 'NX_10_ifeat_feat': 0.8485}]
[I 221225 17:27:31 utils:48] Epoch: [76], Info: [{'loss': 8.93686040203398e-07, 'mae': 0.8123929264442218, 'mse': 1.0854039177768013, 'click_loss': 6.996220825856065, 'CV': '0.17072', 'CV_turn': '0.43194', 'ctr': 1.5979811333203762, 'len_tra': 6.575, 'R_tra': 10.506725951581473, 'ifeat_feat': 0.8638783269961977, 'NX_0_click_loss': 7.045369498397442, 'NX_0_CV': '0.16081', 'NX_0_CV_turn': '0.43888', 'NX_0_ctr': 1.614269495446772, 'NX_0_len_tra': 6.095, 'NX_0_R_tra': 9.838972574748075, 'NX_0_ifeat_feat': 0.8589007383100903, 'NX_10_click_loss': 7.0658134587771535, 'NX_10_CV': '0.22032', 'NX_10_CV_turn': '0.36650', 'NX_10_ctr': 1.6037146209246778, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.037146209246778, 'NX_10_ifeat_feat': 0.8515}]
[I 221225 17:30:08 utils:48] Epoch: [77], Info: [{'loss': 9.000776365879054e-07, 'mae': 0.8087894873479756, 'mse': 1.0806591507236758, 'click_loss': 6.534201179521429, 'CV': '0.20649', 'CV_turn': '0.49891', 'ctr': 1.4868541905539598, 'len_tra': 6.885, 'R_tra': 10.236991101964014, 'ifeat_feat': 0.8460421205519245, 'NX_0_click_loss': 6.445666836725591, 'NX_0_CV': '0.19537', 'NX_0_CV_turn': '0.47307', 'NX_0_ctr': 1.4856602106602992, 'NX_0_len_tra': 6.87, 'NX_0_R_tra': 10.206485647236256, 'NX_0_ifeat_feat': 0.8471615720524017, 'NX_10_click_loss': 6.461264555970769, 'NX_10_CV': '0.23715', 'NX_10_CV_turn': '0.39450', 'NX_10_ctr': 1.492577632347674, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.925776323476741, 'NX_10_ifeat_feat': 0.8445}]
[I 221225 17:33:06 utils:48] Epoch: [78], Info: [{'loss': 9.022294553610061e-07, 'mae': 0.816598903617956, 'mse': 1.0921771853989024, 'click_loss': 7.287872354930614, 'CV': '0.15750', 'CV_turn': '0.42741', 'ctr': 1.7222948440222026, 'len_tra': 6.13, 'R_tra': 10.557667393856102, 'ifeat_feat': 0.8458401305057096, 'NX_0_click_loss': 7.237944453461948, 'NX_0_CV': '0.16802', 'NX_0_CV_turn': '0.38105', 'NX_0_ctr': 1.649369470114781, 'NX_0_len_tra': 7.335, 'NX_0_R_tra': 12.098125063291919, 'NX_0_ifeat_feat': 0.8575323790047716, 'NX_10_click_loss': 7.148864201574843, 'NX_10_CV': '0.20709', 'NX_10_CV_turn': '0.34450', 'NX_10_ctr': 1.5790698633485414, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.790698633485412, 'NX_10_ifeat_feat': 0.8555}]
[I 221225 17:36:09 utils:48] Epoch: [79], Info: [{'loss': 8.939823925813213e-07, 'mae': 0.8259045592646492, 'mse': 1.1085810890689403, 'click_loss': 6.881585051687226, 'CV': '0.18245', 'CV_turn': '0.45063', 'ctr': 1.5669010012128923, 'len_tra': 6.735, 'R_tra': 10.55307824316883, 'ifeat_feat': 0.8634001484780994, 'NX_0_click_loss': 6.916783793041805, 'NX_0_CV': '0.20439', 'NX_0_CV_turn': '0.43423', 'NX_0_ctr': 1.5838486671500807, 'NX_0_len_tra': 7.83, 'NX_0_R_tra': 12.401535063785131, 'NX_0_ifeat_feat': 0.855683269476373, 'NX_10_click_loss': 6.847928773412187, 'NX_10_CV': '0.23114', 'NX_10_CV_turn': '0.38450', 'NX_10_ctr': 1.5101936755270653, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.101936755270653, 'NX_10_ifeat_feat': 0.873}]
